date,review,rating,isEdited,title,userName,developerResponse,scam_related
2024-06-28 04:07:35,"This app is a scam. It is owned by the same company that bought out all the dating apps match group. They have turned every dating app into a monopoly when you match with somebody on here or any other other apps, they prompt you to pay to get more matches. Once you pay you get no more matches and all of your matches suddenly disappear. Once your membership runs out, your matches suddenly reappear and you have 99 new matches all in all every app that is owned by match group including this one or a scam women don’t respond back on here. If they respond back be warned, you only get two or three responses and then they will disappear and blatantly absolutely not be interested in you because most modern Western women seek the top tier 1% of a man if you are below 6 foot five and don’t earn 300 K a year and don’t have a private chat or a private yacht on standby these women do not want you. they only speak perfection and that is with all the apps on my match group that wants you to pay for their garbage pump so they tell you you’ll get more matches and they are absolutely a scam. Save yourself the trouble and don’t get on here unless you want your self-confidence and self-esteem completely destroyed, if you’re a man.",1,False,Nobody responds,Funtimes8585,,True
2024-04-30 22:28:07,"I’ve used tinder for years now, even paid for the subscriptions and extras to try better my odds at dating. 3 years later now, I officially have canceled my subscription because in 3 years of trying to date. I haven’t gotten one actual date from this app, every date (literal hand full) I have received from this app has turned out to be some kind of money dating scam. 

Perfect example: One of the few dates I got, I made arrangements to pick them up for dinner, I even had “extras” planned for the date as a surprise, since I was really interested in the person. But when it came down to the time of arriving. I was standing at the door in the dark cold of winter and I was demanded to pay $100, before I ever even could step inside or even met them. Later coming to find out that this person doesn’t even live at the address they requested I pick them up from. End of the story is that I have not only been scammed by this app paying to find love, but also by the individuals who use this app to scam people, simply wanting to find love.

My advise for those thinking of downloading the app or paying for the subscription. DON’T! Save your money, your gas, and your time, you’re worth more than that.",1,False,Horrible Dating App,WhitebwaiBZE,,True
2020-12-14 12:00:41,"Not sure why I’m paying for a service when you’re constantly being asked to pay to access new features. Without question, every time you log in the first swipe you are prompted with a message that says “upgrade your swipe with a super swipe” STOP TRYING TO GET ME TO WASTE MY RESERVES ON SOMEONE THATS POSSIBLY A FAKE ACCOUNT. Along with that just about every account here is a bot (sending links, or telling you to go to a website for premium content). I deleted my account restored my purchase and the same thing occurs. Im only matching with fake accounts. Continuing, what’s with the demographics of this app?  There is no diversity? 90% of the profiles does not reflect the city I live in and this city has a melting pot of people, WHERE ARE THEY? Although I have the “Global” feature turned off, why I am I seeing accounts from 3k+ miles away If I have that feature turned on, it should be applied for people also using the passport feature, the same way you lock out accounts for the Gold and Platinum features.I understand you gotta make money so you allow this to continue but leave that crap to the non paying accounts!",2,False,You aren’t getting what you paid for!,Jarv960,,True
2022-09-22 21:45:42,"They created a decent app (not without its problems) and sue to recent global happenings dating has become extremely reliant on online apps. Then without question or any form of appeal or at minimum a discussion they can block you from any type of online dating… yes I understand there are other options… but when the parent company owns the top 10 dating apps you get blocked from all of them. And they give you the run around with zero help or process to help. And how convenient they banned me 1 week after they renewed my membership (which continues to go up in price every few months.) And even worse they choose to ban people randomly without warning or anything… while anybody that’s spent more than 3 minutes on the app knows the vitriol on here but nothing is done about that… the amount of people using it just to promote paying for sex, only fans, or scam fake accounts… but they randomly ban people without warning or any explanation is baffling. Sad state of affairs that everything has become. I guess I should thank Tinder for allowing me that 1-2 hours back I’ve been wasting using their app. Tinder single handedly by poor management will bring back in person dating.",1,False,Sad that dating has come to this.,Seerad555,,True
2020-09-05 08:04:39,"I’ve had Tinder Gold for a couple of years now. I took myself out of the stack about a month ago, and came back over the weekend. It resumed without a hitch until Tuesday. I found that my matches and messages were fluctuating, and that it stopped showing profiles in areas either at home or where I work. I just assumed the servers were slow/lagging. I got home from work tonight, and I started to see profiles again. I thought things were back up and running again. I hop on about an hour later and bam, I’m banned. From what I’ve read on my app and trying to log in on the computer, I’ve all of a sudden violated their terms of service somehow. It’s not like I can get a hold of anyone, as their emails are electronically responded to by bots, and after reading through some of these reviews, their App Store responses are the same. I’ve canceled my subscription which was coming up for renewal at the end of the month, so I suppose timing couldn’t have been better for me. Between this, the increasingly fake(snap, insta follows, sugar babies, cashapp/Venmo requesting) profiles, and the clear dead end when it comes bans and customer service/support, it’s been eye opening for sure. Best of luck everyone.",1,False,"Glitched for two days, then banned out of nowhere.",Se@n331,,True
2024-10-27 10:21:10,"You make a profile that no one reads, you scroll threw people that seem to be living the highlife to find someone that seems normal to you. You swipe on them and wait. If your lucky you match but you have a greater chance of hitting the lottery. The matches you do get are some random person you never swiped on. I know this cause I restarted purposely didn’t swipe anyone and still got a match. The matches will do 1 of 3 things inquire where you are from then change their profile location as they pump you for information typically financials. 2 get mad at you cause your not what their looking for because they don’t read profiles, and finally ask you to chat on another platform. Probably cause they don’t wanna loose their profile here for catfishing, yup I’ve been contacted by 12 catfish in one week! They selling things from bitcoin to O.F. One was so good they actually fooled me till I caught them. Basically not worth buying anything on this app cause the real people have moved on to better things probably just leaving scams and fake glitter accounts. I will tell you this if the people in my area really lived and looked like that it was before the Biden years! 😂",1,False,Let me tell you the experience,spin7276,,True
2023-05-27 07:35:52,"I don’t think I’ve ever wrote a review for any app before. Tinder is a complete scam and full of fake profiles. I can swipe all day long and never match with anyone but fake profiles. These profiles will end up trying to con you. When I tried paying for the service it would say I hardly ever got mutual likes but as soon as I stop paying for it all of sudden I have all these like that now I can’t see. I tried the paying service for months and landed not 1 date. However Facebook dating which is completely free, I get match’s daily , sometimes multiple in a day. And have went on many dates and even met some really cool people and over the years have met up with and seriously dated several relationships. Nothing long term has come out of it, but that mostly by choice. To sum it up if you want real life people to date and the odds of real success. I REAPEAT DonT! Waiste your time and especially the money I know we all work hard for. Tinder only is concerned with making money!! As I seen over and over, they will manipulate your match’s to con you into paying. You can have 100 tunes better success on a free one and probably any other dating app besides tinder!",1,False,Don’t waste your time or money,Awakened369,,True
2024-08-14 11:29:48,Out of the hundreds of dating websites and apps tinder is the one app that I have only ever had 1 match on part of this is I am a man. But I have plenty of experience dating and in relationships. Picking up girls and no offense but I am a extremely handsome Wealthy Writer and MusicProducer / DJ. Other apps I get good matches often and always local. This app even when I paid for the top of the line account gave me very few matches and most of them were fake accounts. I find that even when you pay for premium or whatever your account doesn’t get much attention in the algorithm because it only gets views right when you buy something most the accounts in my region are old and inactive as well. I’ve only met two people from this app over the course of my on and off dating life other websites or even Facebook is better you’re more likely to have your time spent scrolling through dating profiles or whatever come of something on Facebook or some other websites unless by some miracle I see my self getting matches here I’m going to and already am recommending other websites and apps to my friends family and followers,1,False,Never get a good match because you don’t pay for the good matches,D831007,,True
2022-04-08 00:19:53,"Is overrun with scammers now. Most of the messages I get are from women that cannot properly write in English, and my settings are set to just 5 miles from Los Angeles, ha ha. 

My parameters are very specific, but I still get girls from all over the country, using the same profile pictures, and the same ridiculous nonsensical opening remark. I finally started reporting them, pretty time-consuming. But as you know, as soon as you see a picture, you can tell if someone is on the other side of the world. Or you will start to see dozens and dozens of profiles using the same girl, ha ha. 

So, when I say local to LA, and it says they live in “California,“ I know they are fake. When locals in Los Angeles put their location, they do not write California, ha ha. Anyway, I thought it might backfire, reporting so many people. And it did! I went to look around yesterday, thought I would try again, come to find out I have been banned from the site.  Never said anything inappropriate, just looking for a nice local girl. But I guess they don’t want regular local people on there. They must be making money from the scammers.  Tinder is a joke!!!",1,False,"Full of fake profiles, at least 90%!!! Scammers & prostitutes from out of your country!",Jarrod Parra,,True
2020-09-10 00:43:06,"I’ve been using Tinder since it first came out and I thorough enjoyed the app! I actually met some really cool people which I still talk to. 

Now... this app is useless. I understand that people can be predatory but the practices that Tinder is doing is awful. They are banning people for no reason. In my case I got banned for nothing because the worst message I sent was “hey cutie”. My roommate got banned even though he didn’t message ANYONE. When I went online I saw that this problem was prolific and everywhere. They ban people for absolutely no reason and without any proof. If they receive one report, you’re done. So theoretically, a guy, who doesn’t have a good chance with the ladies, can lower the dating pool by making a fake account and reporting any dude they find to be more attractive than them. And when you try to email tinder about the situation, you get an automated reply and ZERO help at all. The email they sent me said “we do not check for what you did and we do not unban or review accounts.” This type of practice from Tinder is illogical and sexist. And it will eventually lead to the demise of this app. I cannot wait to see this app be removed from the App Store.",1,False,Bans for no reason,Fizzykhalifa,,True
2023-09-22 15:36:56,"After many years of trying this app and sinking hundreds of dollars on Tinder gold, boosts and the likes I was banned for no reason. I followed the terms and conditions to the T. I emailed them and like others got a none helpful generic response. I even asked for a refund and they offer no help and told me to take it up with Apple which doesn’t work because Tinder is the one charging you, Apple is just the transaction processor. Like others after paying all this money, it says I have all these likes yet even after swiping on everyone for weeks it never matches with anyone. I had all my matches before paying for the app or whenever I go back to the free version. Seems this app is designed so that when it’s free they match you so you believe it works, then when they know you’ll pay for it they shadow ban you so you spend more money trying to get matched. This is ridiculous and I’m going to talk to my lawyer about legal action for my losses. I lost at least $2300 on memberships, boosts and fees. This is a complete scam. I’m warning you do not get scammed like the rest of us! Do yourself a favor and steer clear!",1,False,Like many others I was randomly BANNED,forgottenvalue,,True
2023-08-14 13:00:29,"I had a truly disappointing experience with this app. The UX and UI were simply terrible, making navigation a headache. To make matters worse, I was falsely charged for features I never even used. The app's matchmaking algorithm seemed to have a geographical glitch, as it kept connecting me with people outside of the United States. What's worse, some of these connections appeared to be trying to scam me. When I decided to voice my frustrations by posting a negative review, the app had the audacity to question my credibility, suggesting I wasn't a genuine user. This added insult to injury, and I couldn't help but feel that my concerns were being dismissed. All in all, this dating app's poor user experience, deceptive charges, and questionable connections left me thoroughly dissatisfied and wary of online dating platforms. In a baffling twist, some of the connections I encountered on this dating app seemed to originate from a call center. I could clearly understand the language they were speaking, which only added to the suspicion that something was amiss. It's deeply concerning that the app allowed such connections to occur, further fueling my frustration and distrust in the platform.",1,False,Horrible experience!!!!,Atom JB,,True
2023-02-22 07:07:50,"I’m not new to the dating app scene. I even used tinder for a while many years ago. Since then, I’ve primarily used other competitors, as they contain a certain “class” of people that you don’t usually find on tinder. After my most recent relationship ended, I figured I would give Tinder another shot, as I did manage to go on a few nice dates with nice women when I lasted used it. Well, the place is now swarming with either fake profiles, or women that will “match” with you, only to then direct you to some external site for solicitation (ie onlyfans). I’m sure there are probably a few women on here that are real/decent, but I certainty haven’t found them after spending the last hour or so swiping left on almost every profile I came across. If you’re into paid “fun” or possibly being catfished by a 300lb guy that lives hundreds of miles away from you, this is the app for you. I immediately requested a refund for my subscription, which is something I’ve never done on any app (dating or other) before. Seriously, don’t buy into the hype, unless you’re ready to catch a virus (both you and your computer/phone).",1,False,Filled with bots and people seeking solicitation,EducatedVoiceOfReason,,True
2023-11-11 01:58:20,"So from reading some of these reviews I've noticed that mostly only people that pay for an upgraded version of Tinder have been banned. Seemingly for no reason too. I as well as many others was paying for premium for about a week or two before I went on to my account and it asked me to verify my profile, i did, and it was ""processing my verification"" for about a day and the next time I tried to log on I was banned. Mind you, I hadn't even really been messaging people, and my pictures were all fully clothed selfies with one photo of my cat. So i tried to email support about it and they just started arguing with me saying ""You've been banned. We can't tell you why"" After a few emails back and forth I realized that I wasn't going to get anywhere with the conversation and I just left it. But of course, they can continue to charge me even after deleting my account! I had no idea how long I had been banned for as it gave me no notice or anything, I just saw when I logged on. My subscription (of course) was still active. Which sounds a lot like a scam to me. Hopefully this company gets sued or fined or something cause this is not okay.",1,False,Banned?,Blargalarp,"{'id': 40078781, 'body': ""Thank you for sharing this experience with us. We take reports like this very seriously. If you think somebody you're talking to may not be genuine, please report them to us using our contact form: gotinder.com/help."", 'modified': '2023-11-12T13:01:08Z'}",True
2023-05-20 15:06:24,"Normally something like this in society is amazing and should let everyone flourish but I keep running into bot profiles that have no response or a waste of a like. On top of that some of the girls that are actually on their are total npcs and the most basic thing will waste your time and money. Wish it was like black mirror where people knew what they wanted and what they were getting into before hand. As for the price I will never spend that money on something that doesn’t even give you accurate data nor proper filtering of real profiles. Edit: I bought the 25 dollar premium and it’s even more of a waste of time. I’m convinced they shut this app down effectively to stop and John Doe from hooking up to sterilize men or just to mess with our minds, whatever the reason it’s obviously not good. In conclusion this app continues to let bots and or dead profiles from years ago continue to pop up in your feed, the premium is a scam and has no benefits. It’s all nonsense so don’t buy or even download this.",3,False,"Bots, people wasting time, stop wasting money",theletterdplusiseek,,True
