date,review,rating,isEdited,title,userName,developerResponse,scam_related
2023-06-24 13:18:46,Honestly… i have “never” written a review for an app in my life. I felt compelled to do so with this one. DO NOT waste your time with this app. I got suckered into paying for this app. It is 99% spam profiles. They “all” direct you to their “snap” premium or try to scam you in some way. I have reported at a minimum 20-30 profiles in which they have all been confirmed and removed.. (those are just the ones of matching with). You can tell scrolling through right off the bat they are all spam. Fake usernames ending with a long number. 1-2 pics that are grainy. Details don’t match their pics.  I have two other dating apps. Hardly ever have issues w the other apps. This one the developers just do not care. They just take your money and run knowing that the app is completely ridden with spam. All they would have to do is automatically flag profiles with certain keywords but they simply do not care. I paid i think nearly $100 for this and I’m actually going to delete it after this review. That’s how bad it is. You will waste your time at first having pointless conversation with bots or scammers. Good luck! Please… spend your time elsewhere.  It is not well spent here. I wish i could post screen shots just to prove. As one friend to another…. Let my learning lesson be your pass out!,1,False,Save yourself.,oennelsksmsm,,True
2019-06-07 05:50:17,"Basically if you aren't above a 7, have a robust lifestyle, have six figure salary, and a guy..
Don’t bother.. not even just for the woman who only seek superficial relationships but pretend they have integrity by lamenting that they don't want hook ups and only want a “real man”... yet still only swipe right on 7+s and men that either blatantly lie about their life for matches or just happen to be 6 foot tall etc. 
oh and 95% of your matches will be fake/scam/porn profiles ... basically if it looks to good to be true.. it is.. its actually quite pathetic though how far these scammers are reaching now.... now they are impersonating below average woman to make it seem more likely they’d actually swipe right... chances are they wouldn’t because most females on these apps have unrealistic expectations/standards... but then again, whoever manages this app virtually does nothing to exemplify this issue.. Ive been matched with the same person several times.. each time with a different name.. and goes the same nearly every time.. macro intro ...” whats up” “hey” etc. you say hi... and they respond with a PHONE NUMBER... then you proceed to text them .. then they almost simultaneously send you links to camwhore sites... just don’t waste your time here boys... females on the other hand... well guess that basically goes for every dating app and site in existence",1,False,Pointless,Nikkosa,,True
2022-11-12 14:49:01,"You can think of me as your guru. I’ve tried each of the so called “free” sites. Pof I’m convinced they take anyone who hasn’t signed up for a paid version and put them in a special folder. All your swipes go to a trash bin. Why do I say this? Cause in three weeks of constant lefts and rights I have not seen ONE match at all. The ones that show that are on line don’t return any message. You are constantly shown people that don’t match your wants, pressured to buying otherwise keep your five free first messages for all the good it will do, and constantly wonder if anything ever went through or was read because you need a full version to see it. So again I am convinced your right swipe goes to a trash bin. Your left swipe somehow get recycled in your views because I’ve seen the same person over and over and over again. Don’t waste your time and money.

So they revamp the look and it’s still a joke! I’ve used this app in its new look for a few weeks now. You get one message a day! All the people you like are fake and never seem to either get the message, or not real enough to message back! Hundreds of likes and not even one message back. The whole thing is a front to get you into buying the cam and upgrade. Don’t be fooled let the company fail.",1,False,Just a joke,Lycanokami,,True
2020-07-24 03:08:10,"I’ve been using this app for a while, and there’s a number of issues that I think need to fixed. 
1st the pictures. The profile pics have to be with in a certain guideline. Which a lot of them are not. Example your profile picture has to show your face with no filters of any kind.  No topless body shots either. Well that’s what you see in a lot of these, phones covering the face body shot and no shirt  
2nd I get messages from the “same” person all the time. But they magically don’t remember either. Even though they sent me a message from a different profile name not more then a minute ago. There a lot of fake people, half the profiles on this app are fake. 
3rd to much phishing, no pun intended. Most of the fake profile are sadly posing as military. 
Example: I’m over seas, and I wont be back in the US yet. But I’d like to know more about you. The question they ask could easily be used to steal your identity. But the icing on the cake, is when they ask you if you have kik or whats app, to get to know you better. Because they are to busy to keep messaging you on the app. both kik and whats app are bad apps and have been used in trafficking.  I’m not telling you shouldn’t use it, because I have meet some nice people on here, real people. I’m just saying if you do use it be careful.",1,False,To many Fake profiles,sionsinn,,True
2019-10-11 02:16:14,"To start the latest update keeps saying that I don’t have internet access when I do. Can access internet through browser, get on yt etc but the app doesn’t seem to connect!? 
 As far as the app when it does work, it’s gone downhill fast. Most profiles that use the meet me part are all bogus accounts trying to lure you to bs websites. Can’t turn that part off either, the notifications are annoying. Now also seems to be lot of profiles that require you to upgrade to be able to talk to them. Not sure why but that seems like a scam to get you to upgrade. The quality of people are questionable to say the least. I’ve been contacted by prostitutes, people wanting to score drugs and people wanting money, rides or a place to live. It’s like being in a virtual trailer park at this point. Guys are at a huge disadvantage (as on most sites) because the women have a smorgasbord of men to choose from. So unless you have some killer first line then you will never stand out. It’s better to go out and meet people doing real activities rather than sit online and deal with screwed up individuals that lie and hide things about them. No longer worth the hassle considering app doesn’t work and the annoying scam profiles.",2,False,Long list of issues,HardTymes,,True
2023-07-30 23:56:31,"I’ve used several social media and dating apps over the years, and POF has the worst blocking system I have ever seen in my life. I had the paid version and what a waste of money. If you tried to just go to the person’s main profile and block them, it freezes up your phone so you have to force restart. Even then you can’t tell if you really blocked them because you still see them in people who viewed/liked you, and you still have the option to “block” them on their page, instead of it saying you already have them blocked. If you go the “report” route, it doesn’t freeze your phone, but you still can’t tell if they’re really blocked because you still have the option to “block” them. 

The reason I wish I could give less than one star is because even if you block and/or report someone, they CAN STILL VIEW YOUR PROFILE. That’s the purpose of blocking them!! I had one man view my profile multiple times after I blocked and reported him. Your profile should be completely invisible to them, especially with the amount of creeps on there. POF has got to work on their blocking system, and also do something about the fake bots while they’re at it. I was so happy to delete my account.",1,False,HORRIBLE Blocking System,Cfjbdxgn146837,,True
2021-11-19 01:54:29,"First of all, DOZENS of fake profiles, you'll get used to reporting and seeing the same ones over and over because they never ban anyone. 
Second, the preferences do absolutely nothing. Looking for someone ages 18-24 within 75km? ( the LOWEST you can go) Here's a 36 year old with 3 kids 287 miles away!!! Yaaaaay!!! 
Don't even get me started on distance, 75km is only 46 miles, NOT 250 MILES AWAY. SERIOUSLY?! Why even show me someone on the other side of the country when all of my preferences say I want absolutely nothing to do with them, and the best part is you don't even know what state they're in because it could be that city 30 miles away or the one with the same name 300 miles away, you'll never know until you start talking to them but 8/10 times it's gonna be the 300 mile away city. 

I recommend using this app for a week and then deleting it if you already have it, by then you'll have matched or passed up everyone within 100 miles of your location and just be left with fake profiles and people 3-4 hours away. If you don't already have it, save yourself some time and find another app. Maybe if they put in even the tiniest amount of effort into letting you CHOOSE who you match with and where this app would be worth getting, but it's not.",1,False,Garbage,ThisAppIsBeyondBroken,,True
2023-12-17 05:02:11,"Hey everyone, just an FYI! Don’t bother with this app because it’s all full of scams and robots trying to ask you for your email address or phone number! I should have heeded other people’s reviews, but instead I gave it this app a shot and got burnt and they took $60 from me for 3 month of this garbage membership. Leave this app alone and find someone using traditional methods instead. It’s way better doing that, and at least you’re meeting a real person and not some fake scammer. Okay so all these dating apps including this one pull instagram models to show up on your likes. The admin keeps informing you that you have a lot of likes so you pay for their subscription. After you pay, then you find out that all those “likes” are fake or seriously not attractive. This is across the board for all dating apps, not just this one. Also, some of the instagram/public image girls go live like they do on TikTok or Instagram using crazy filters to make them look attractive when they really are not just so they can get paid. All these dating apps are a money making machine. They want you to keep paying to get seen by the ones you “like”. Otherwise you get sent to the bottom of the list if that even exist.",1,False,Waste Of Money And Time!!!,Lady game 13,,True
2021-02-28 17:33:53,"Hey everyone, you will get a decent review from me. I signed up for the app after a breakup. I’m a male 33 years old. I signed up for a few dating apps after a bad breakup. One thing that I have noticed especially with POF is the fact that they don’t verify people that sign up. When this happens you will notice HUNDREDS of fake accounts. You notice it when people message you and they are very “robotic” In their responses. I wouldn’t pay for this app at all. DONT PAY for it. Use it for the free version but paying will NOT get you any further. They don’t regulate these fake accounts. As a matter of fact I’m almost convinced that it is the app themselves that make these fake accounts. I did a few image searches of the profile pictures and they are literally other people from other countries etc. you might stumble on actual people but they have been bombarded with fake profiles to the point where 50 % of the conversation is is trying to make sure we are talking to a real human being lol. Other than that the developers can make a conscious effort to regain the Integrity of online dating. They need to crack down on these fake profiles. And people promoting there “only fans” or their “snapchats” etc.",2,False,Don’t pay for the app,Yomygdotcom,,True
2019-03-13 21:52:47,"I’m just saying, like most of you reading this if you care enough about reviews on a dating app..... then read on. This site was amazing years ago... actually worked and made actual relationships. I’m tried and true. Batgirl, Red, Glasses, I’m talking to you! But then.... POF went another companies route. There’s what seems to be an algorithm that when you make a “friend” that’s not a real one (you all know what I mean if your even still reading this) that I’m sure gets sent like a spam from your favorite company that you ordered something from, you all of a sudden get flooded with other “interests” liking you. It’s funny how I get one a month when I’m not using the app and soon as I log in I get about 30 over the next week or whatever. This isn’t rocket science folks. It’s fake unless you are really dedicated to finding someone and can get through the $$$ smokescreen. I have and it’s possible, but they won’t make it easy on you. Just my personal opinion and observation over the years. I miss the old POF, a real dating site.",5,False,No good....,everythingstaken003,,True
2019-08-04 02:49:33,"To all the women out there, you have to be really careful I was scammed and it was horrible it was the most humiliating embarrassing situation I’ve ever had in my life I don’t blame POF for that I blame the scammers that are out there every day looking for women any women old young fan fat ugly it doesn’t matter to them they just want to scam you they want to take your money from you they tell you they love you they can’t live without you and that’ll go on for about a month and then they start asking for money little bits at a time, And I got suckered in to $1480 he sent a companies check that was bad deposited into my account through wire money it was a week before the bank even notified me then I had to pay the bank back the biggest thing about it was there there are lots of ladies out there and men that are being scammed every day by these horrible people. I think God every day that I am off the site and not interested anymoreI hope you ladies listen to my letter I don’t blame POF but I do blame the scam that’s out there

Wise senior lady",5,False,Scammers,wiseseniorlady,,True
2019-10-28 16:28:15,"I’ve used POF many times on and off through out the years. Just recently when I joined again I noticed all the fake profiles, spambots, cam models. Every week I’ve been getting 15-30 fake messages from spambots asking me to click on links, message them on other sites, also soliciting sex services as well. Their profiles you could tell are fake and not real members. Then this past weekend I noticed somehow my account was hacked and whoever took all of my pictures down and added up pictures of a lady in revealing pictures and then they also messaged a ton of guys, also I saw I received 25 messages from guys as well. I immediately deleted my account and I’ll never use POF again. It’s very unsafe and turned into a very sick site. Just this summer I saw people were posting up pornagraphic pictures with websites and also numbers in their profile pictures as well. Here POF never removed  them or anything. I never give out my phone to anyone or any of my information nor do I ever use somebody’s phone or computer and use it to log on. My profile definitely got hacked by a sicko. With all the spambots and catfishing and fake profiles on it it’s not even worth it. The moderators just don’t even care and don’t take it down",1,False,Filled with spambots and very unsafe,Havochellion,"{'id': 11540574, 'body': 'We are sorry to hear your experience hasn’t been the best so far. Our team works hard  trying to remove and prevent scammers from entering the site. In the meantime, if you feel that someone is interfering with your Plenty of Fish experience, please feel free to report the account: https://www.pof.com/HelpCenter/helpCenter_reportUser.aspx#report  ', 'modified': '2019-10-29T21:02:15Z'}",True
2022-06-07 15:42:51,"I’ve came across soooo many men that are scammers like seriously this app need to be like badoo verify pictures because they have profiles pictures that not the men your actually talking to they also have all these military men that talks to you once after talk on here yea exchange number they start talking about buy gift cards because the can’t access they account like wth. I’ve bust so many wit fake profiles than they get mad with you because you found out they not the real person. Like seriously this app needs to get like badoo if you don’t have the right pictures up they’ll not accept those pictures no crop pictures no pictures from site that you can copy from anything like that’s the only way you’re going to get honest me on this app. It’s not good at all and that’s why a lot of women be single because of things like this when it supposed to be a dating app when actually it’s full of scammers. 

I’m sure you received multiple reviews on this same problem this needs to be fix really because it’s not right at all. I’ve never experienced anything like this and I’ve never had a relationship from this app at all. Everybody is just for sex on her not serious at all.",1,False,So many fake profiles,loyaltyis honest,,True
2018-08-03 06:46:11,"Absolutely filled with fake accounts. Clicked on multiple profiles with the exact same bio, heading, and even water marks on photos. (Some of which ask you to upgrade your service to message, and they are fake profiles. Pretty scummy) It’s like they don’t even try to filter these profiles out. In the meet me, I’ve swiped left on multiple profiles and weeks later they are back on my recommended matches. It’s like that whole feature completely disregards your choices. There’s no way to see the last time someone has even been active unless you pay. I’ve paid for the service in the past and got nothing from it. I don’t appreciate doing that and then when I decide to try the free route, I’m being pressured into paying again. This app really only stands out because it’s one of the very few dating apps that will allow you to interact with people without paying. If it wasn’t for that alone, I don’t think this platform would really be worth the effort, or the money....also when I paid I never saw a feature to only interact with others who pay. So I either missed it, it’s only on the females side of things, or it’s a complete scam to entice people to pay. Which would be pretty bad if so.",1,False,Hope taken away every time I login!,RnB_Comma,,True
2019-09-25 10:46:59,"I used to use this profile years ago and it was okay. Plenty of people to message for free, searches yielded a large number of women, thorough profiles etc. Now, this time, my phone blows up every time I open the app, but not from legitimate women interested in my profile, or real messages, but fake profiles liking me, sending repeated messages “hey there :)” and what’s even worse is there will be multiple fake profiles with the SAME PHOTO messaging or liking me!!! I really think plenty of fish has fallen off the dating list in my opinion. I also use ok Cupid, and this is NEVER a problem. My suggestion is to go with the odds and the masses and just use tinder for its sheer popularity, or ok Cupid for its effective filtering of the click bait that POF has been infested with. Save your money and go with the free version, believe me...I even regret the three months I paid for already 

UPDATE: now they have a feature that doesn’t let you message, I’d say 90% of members, with a prompt that comes up and says “this member prefers to only be messaged by upgraded users” plenty of fish is officially not free anymore. Total waste of time. You read someone’s profile, like them, MATCH with them, get your hopes up, then this comes up and ruins it. Nice job POF.",1,False,Plenty of fakes,keithshepherdfineart,,True
2024-07-15 10:26:51,"Others have written about the features and filtering issues with PoF, all of which are valid an need to be addressed. 
First, PoF needs to clear out the app of fake accounts, “massage therapists”, hookup offering and accounts redirecting people to their Snapchat and other apps off of plenty of fish. Many of these account are malicious or attempt to extort money from legitimate users. 
Second; force selfie verification, this has seemed to be the only indication I have found that a user’s account is legitimate. While I understand this will significantly reduce the number of users on your platform at first it will in the long run prove to new users that the safety and concern of real users intending to find others to meet and have relationships is at the center of PoF’s mission. The ability to not only be left with just swiping as a means to match with others makes PoF unique. This allows for people to match based on communication connection beyond just visual attraction. But, PoF needs to make serious improvements to their user management system to protect genuine customers from the malicious scammer’s abusing their application.",2,False,Potentially great; Plenty of Flaws,KC Carey,"{'id': 45315211, 'body': ""Thanks for taking the time to share your feedback. If you need more info about selfie verification, or to learn why we've added this as a security feature, head over to our Help Center and submit your question and someone from our care team will be in touch! .\nhttps://help.pof.com/hc/en-us"", 'modified': '2024-07-16T23:46:52Z'}",True
2023-05-19 20:34:12,"Of all the dating apps I use, never have I come across an app with so many fake profiles and scammers. It’s really disheartening that POF hasn’t done anything about this in the 2 years since I’ve started using it. It’s ridiculous. There needs to be a photo verification or two step verification implemented into this because far too often you get a message asking for a personal phone number or email. Sounds great? The next level right? No, they just ask you to go to a website or something to see nudes right after or they might be selling your number on the dark web. We are alll people who are just looking for someone to date. And instead we are risking having our identities stolen. It’s really sad. They should really input a verification that makes you take a photo of yourself matching the pose of an avatar. Or implemente a two step verification that ensures this is not a phone bank of scammers just plugging away at lonely people. Really sad. I hope this changes soon because years ago it wasn’t this bad. I actually met some cool people using this app and it works when it’s real people. But now 8out of 10 replies are fake profiles. Please make some changes.",1,False,Too many Scammer/Fame Profiles,elrey_53,,True
2018-05-21 08:23:05,"So I’ve been visiting different dating apps for a while, about half a year now, and I have to warn people. This is one of the worst I’ve come across. I’m a guy, and I can’t speak for the girls review but for the guys, about half of the female profiles are fakes, scammers or secret porn advertisements. I’ve never seen so many fake profiles before, and it’s obvious they are computer generated with similar names and intro summaries etc. anyone could pick them out. Obviously PoF doesn’t screen anyone or provide a suitable dating environment. Aside from sifting through hundreds of fake profiles, you don’t know who is real or not. I didn’t have a single message or message reply, most of the messages I sent were (unread-deleted) without anyone even viewing my profile, so I’m not sure what’s going on with that but it’s highly suspect. Also, the distance and age you place on filters is completely ignored. From my perspective I think PoF purposely adds fake profiles to boost their member numbers, and ignores filters so you gain more meetings, etc. because the number of real users is pretty low. To say the least, stay away, you won’t get anywhere or meet any real women. Literally, you have better chances with any other app out there.",1,False,Avoid this app,Thumbs wayyyy down,,True
2023-02-08 12:50:11,"A POF Platinum License gets you all POF has to offer its users. Unlimited Messaging is the only selling point worth anything to a user as Unlimited Likes do not mean anything to your intended date (and most don't see them and ask for you to message them anyway)! So if Messaging does not work,the product is of no value as you cannot contact anyone! This was MY PROBLEM as from the getgo I could not see or track in any way people I had sent mail to and while the message had been sent,no copy of that message showed in my Sent Item Box and while the Like was shown to have been sent, messages just disappeared. I asked for a refund almost immediately and was told they NEVER REFUND MONEY UNDER ANY CIRCUMSTANCES! I asked to be credited for lost time on my license NO CREDITS ARE ISSUED TO RECOUP YOUR LOST TIME NOT USING PRODUCT. So here I am looking for dates I cannot contact,a useless product,a decent profile that even if the women contact me, I cannot contact. I gave up these people use extensive fake profiles, accept any users without any verification and are in general...CROOKS!!! Spend the money or go free with real results at OKCUPID OR EVEN TINDER IS WORLDS ABOVE THIS GARBAGE COMPANY!",1,False,IF I COULD GIVE A NEGATIVE STAR I WOULD..TERRIBLE SUPPORT!!,cnddudufudififififififi,,True
2024-04-21 05:13:08,"This app is garbage. It’s just loaded with dead accounts and fake accounts. it’s clearly obvious which accounts are fake and this app doesn’t care at all. It also doesn’t remove your account when your account is no longer paid for. I tried to remove my pictures and remove all of my profile comments and wasn’t able to. When you swipe left on somebody they do not leave the screen they just sit there. Even when you block somebody because they were fake or inappropriate in their communication they don’t remove them from your list. There is no way to filter out people you don’t want. They show me accounts for people in California that are clearly fake when I live in Delaware. They constantly show me accounts for people in New York City. This is a total waste of my time and after spending $30 for a month, the minimum amount needed in order to communicate with anybody that’s on this app, it’s robbery. I’m starting to think that the fake accounts are actually created by Plenty of Fish. I’m going to contact the Better Business Bureau. POF, if you read this I want my money back. I want it back yesterday.",1,False,This APP is TRASH,Gwen5000,"{'id': 43434577, 'body': ""Hi there, I’m sorry to hear about some fake accounts you've came across. If you're still on our app, please report them directly in app so our team can do a manual review of the reported account. If you'd like to share anymore about the experience while using POF, we’d love to have you reach out through our Help Center https://help.pof.com/hc/en-us"", 'modified': '2024-04-22T14:15:24Z'}",True
2020-03-29 07:10:13,"First and foremost. The price of the “constant exposure”, feels absurd, having now had it for about two weeks. In that time frame, I’ve received plenty of notices of people wanting to meet. However, almost every single one, is just someone looking for attention, a completely fake/or duplicate account, and putting out their Snapchat information. The majority of said people don’t look at your account information whatsoever, there’s no way to validate if the person on that profile is actually them, and just the pure number of accounts that are either fakes, duplicates of fakes with all together different information, and seemingly lackluster amount of people for an app that claims to have “plenty of fish”, doesn’t feel like it justifies the time and effort I put into wanting to make this app work. 

Would take a total refund of my “constant exposure” status and have it completely done away with, if it was possible. If you do try this app, looking for something serious, you’d be better off not putting a single cent into it.",3,False,Plenty of Fish? More like “Plenty of Fakes”,Biohazard925,,True
